muse_id,page_id,sentence_id,example_id,indicator_code,session_id,ann_ex_tokens,page_tokens,sem_similarity,token_n,lemma_n,ann_overlap_lemma,ann_overlap_token,example_len,txt_overlap_lemma,txt_overlap_token,ann_overlap_criticwords,lemmatoken_n,ann_overlap_tokenlemma,txt_overlap_tokenlemma,indicator_code_closed_indef,indicator_code_closed_perm,indicator_code_finance_health,indicator_code_funding_did_not_get,indicator_code_funding_fundraise,indicator_code_funding_gov_emer,indicator_code_funding_other_emer,indicator_code_lang_difficulty,indicator_code_made_covid_safe,indicator_code_online_engag,indicator_code_online_event,indicator_code_online_exhib,indicator_code_open_cafe,indicator_code_open_cur,indicator_code_open_onlineshop,indicator_code_project_postpone,indicator_code_reopen_intent,indicator_code_reopen_plan,indicator_code_staff_hiring,indicator_code_staff_restruct,indicator_code_staff_working,overlap_bin,valid_match
mm.mald.116,149867,mus_page149867_sent00048,ann_ex_00153,lang_difficulty,20210304,difficult time,thank you your continuing support these difficult times we look forward welcoming you back plas too long,0.8206,1,2,1,0.5,2,0.11765,0.05882,1,2,1,0.11765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE030,501391,mus_page501391_sent00054,ann_ex_00190,online_exhib,20210304,online collection,you can still learn history harrow safety your own home our online events resources our,0.6182,1,1,0.5,0.5,2,0.06667,0.06667,0.5,1,0.5,0.06667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.NW167,333882,mus_page333882_sent00019,ann_ex_00235,reopen_intent,20210304,we look forward seeing soon,we would like to thank everyone who visited us past few months hope to see you again soon,0.9142,2,3,0.6,0.4,5,0.16667,0.11111,0.5,3,0.6,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SW214,127861,mus_page127861_sent00080,ann_ex_00106,funding_fundraise,20210304,your donation today hugely appreciated,your donation today will help us continue our vital work to look nature beauty history everyone ever,0.8183,3,3,0.6,0.6,5,0.17647,0.17647,1,3,0.6,0.17647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.ace.1227,359702,mus_page359702_sent00181,ann_ex_00143,lang_difficulty,20210304,we to make some changes order survive,we made number changes to help keep you safe,0.9307,3,4,0.57143,0.42857,7,0.44444,0.33333,0.5,4,0.571428571,0.44444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW027,249004,mus_page249004_sent00076,ann_ex_00006,closed_cur,20210304,currently we closed covid restrictions,rugged paths woodland full access statement below please note some parts property may closed your visit read our full access statement pdf quarry bank overview close britain greatest industrial heritage sites home complete industrial community,0.735,1,1,0.2,0.2,5,0.02857,0.02857,0.5,1,0.2,0.02857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.YH123,92716,mus_page92716_sent00053,ann_ex_00231,reopen_intent,20210304,welcome visitors back our site soon able,pontefract museum offers warm friendly welcome,0.655,1,1,0.14286,0.14286,7,0.16667,0.16667,0.5,1,0.142857143,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.020,1061540,mus_page1061540_sent00236,ann_ex_00041,closed_indef,20210304,closed further notice,you choose hill then there an opportunity to climb summit to see white nancy close survey old bollington wonderful longer views cheshire plain city manchester winter hill weather permitting,0.6617,0,1,0.33333,0,3,0.03448,0,0.33333,1,0.333333333,0.03448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE274,1043498,mus_page1043498_sent00009,ann_ex_00245,reopen_intent,20210304,we look forward seeing again reopened,we look forward welcoming you back,0.9126,3,3,0.5,0.5,6,0.5,0.5,0.5,3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW110,514630,mus_page514630_sent00036,ann_ex_00042,closed_indef,20210304,museum closed further notice,russell cotes will closed further notice,0.7668,3,3,0.75,0.75,4,0.5,0.5,0.5,3,0.75,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.ace.1097,426644,mus_page426644_sent00048,ann_ex_00180,online_event,20210304,online events,we hope these short reflections act point spiritual focus enabling read more comments special events new room mar upcoming wes talks,0.6376,1,1,0.5,0.5,2,0.04762,0.04762,0.5,1,0.5,0.04762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.009,124854,mus_page124854_sent00036,ann_ex_00182,online_event,20210304,home lecture,find typical day life an orphan what school like where they moved leaving homes,0.6419,0,1,0.5,0,2,0.07143,0,0.5,1,0.5,0.07143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE237,459003,mus_page459003_sent00024,ann_ex_00184,online_event,20210304,forthcoming online events,living history events read more great place kids to explore read more support our charitable work donation read more an inspiring place,0.6258,1,1,0.33333,0.33333,3,0.04545,0.04545,0.5,1,0.333333333,0.04545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE121,616723,mus_page616723_sent00042,ann_ex_00160,lang_difficulty,20210304,we move back what hope will stable new normal expected increasingly to manage public charitable support,school workshops find more support,0.7902,1,1,0.0625,0.0625,16,0.2,0.2,0.5,1,0.0625,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE373,853634,mus_page853634_sent00032,ann_ex_00180,online_event,20210304,online events,reopening tuesday may now planned posted february towner cinema niall richardson lgbtq+ history month sign our newsletter news invitations information our exhibitions films events creative opportunities activities ages,0.753,1,1,0.5,0.5,2,0.03571,0.03571,0.5,1,0.5,0.03571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.musa.304,111698,mus_page111698_sent00064,ann_ex_00153,lang_difficulty,20210304,difficult time,tickets now sale april may june trains spring steam spring diesel bash first time visitor,0.6108,1,1,0.5,0.5,2,0.06667,0.06667,0.5,1,0.5,0.06667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE058,93632,mus_page93632_sent00030,ann_ex_00244,reopen_intent,20210304,will reopen,hunterian museum reopening early,0.6381,0,1,0.5,0,2,0.25,0,1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.NW175,125988,mus_page125988_sent00010,ann_ex_00277,staff_working,20210304,we continuing to work,we working hard to reopen many our places where it safe to so,0.9038,2,3,0.75,0.5,4,0.23077,0.15385,0.5,3,0.75,0.23077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",F
mm.domus.YH027,613267,mus_page613267_sent00095,ann_ex_00193,online_exhib,20210304,online exhibition now live,pandemic we ’ve working hard to bring our collections exhibitions events you online,0.7991,1,2,0.5,0.25,4,0.15385,0.07692,1,2,0.5,0.15385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.mgs.315,281221,mus_page281221_sent00014,ann_ex_00190,online_exhib,20210304,online collection,what collections learning museum shop launches online,0.8036,1,1,0.5,0.5,2,0.14286,0.14286,0.5,1,0.5,0.14286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW060,52735,mus_page52735_sent00133,ann_ex_00035,closed_cur,20210304,line national restrictions museum temporarily closed,museum temporarily closed,0.8588,3,3,0.5,0.5,6,1,1,0.33333,3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.musa.291,431999,mus_page431999_sent00028,ann_ex_00217,reopen_intent,20210304,look forward welcoming you again soon,thank you your understanding we look forward time when we can welcome you once again round church,0.9352,4,5,0.83333,0.66667,6,0.29412,0.23529,1,5,0.833333333,0.29412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.YH009,252410,mus_page252410_sent00064,ann_ex_00159,lang_difficulty,20210304,next months will critical time museum,you can change your cookie settings time following instructions our cookies page,0.7112,1,1,0.16667,0.16667,6,0.08333,0.08333,0.5,1,0.166666667,0.08333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.ace.1087,363769,mus_page363769_sent00055,ann_ex_00228,reopen_intent,20210304,we look forward welcoming,we look forward welcoming you back know you ’ll support us to make safe experience everyone back top hanbury hall history delve history hanbury hall,0.8693,4,4,1,1,4,0.16,0.16,1,4,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE556,411406,mus_page411406_sent00089,ann_ex_00017,closed_cur,20210304,our office wil not reopen,however where space available weekdays pre booking may not always necessary,0.7786,1,1,0.2,0.2,5,0.09091,0.09091,0.5,1,0.2,0.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.aim82M.015,60904,mus_page60904_sent00024,ann_ex_00053,finance_health,20210304,we remain optimistic finding new institutional support unique work,members room support us back previous menu,0.7846,1,1,0.11111,0.11111,9,0.14286,0.14286,0.5,1,0.111111111,0.14286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.New.133,300361,mus_page300361_sent00034,ann_ex_00133,lang_difficulty,20210304,difficult time,when visitor centre complete he decided time right to give us portrait mr dawe he found his shed,0.7556,1,1,0.5,0.5,2,0.05556,0.05556,0.5,1,0.5,0.05556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.042,311821,mus_page311821_sent00158,ann_ex_00276,staff_working,20210304,you queries please contact,please note you want to report problem council service general service request you will need contact customer services directly,0.8176,3,3,0.75,0.75,4,0.15789,0.15789,0.5,3,0.75,0.15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",F
mm.domus.NW060,52735,mus_page52735_sent00072,ann_ex_00108,funding_fundraise,20210304,your support makes real difference,back volunteer partnership adoptions corporate volunteering off regular work parties volunteering partnership want to make real difference your community,0.8201,3,4,0.8,0.6,5,0.21053,0.15789,0.5,4,0.8,0.21053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE106,890081,mus_page890081_sent00056,ann_ex_00042,closed_indef,20210304,museum closed further notice,elizabethan house museum prices close admission free what gift aid,0.7223,1,2,0.5,0.25,4,0.2,0.1,1,2,0.5,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.mald.007,449463,mus_page449463_sent00161,ann_ex_00180,online_event,20210304,online events,additional online resources parys mountain amlwch,0.4388,1,1,0.5,0.5,2,0.16667,0.16667,0.5,1,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.YH112,462398,mus_page462398_sent00010,ann_ex_00176,online_engag,20210304,look online content our team lockdown,exhibitions online exhibitions plan your visit children,0.6777,1,1,0.16667,0.16667,6,0.14286,0.14286,0.5,1,0.166666667,0.14286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.aim82NM.127,69464,mus_page69464_sent00005,ann_ex_00235,reopen_intent,20210304,we look forward seeing soon,what to see wsr walking running accommodation facilities facilities museums media press funeral services faqs,0.6275,0,1,0.2,0,5,0.06667,0,0.5,1,0.2,0.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE166,624306,mus_page624306_sent00015,ann_ex_00229,reopen_intent,20210304,when we open season,when we able to re open again we shall update our social media website latest details,0.8202,3,3,0.75,0.75,4,0.1875,0.1875,0.5,3,0.75,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.ace.569,121624,mus_page121624_sent00196,ann_ex_00277,staff_working,20210304,we continuing to work,you continue to use site we will assume you happy it,0.8929,2,3,0.75,0.5,4,0.27273,0.18182,0.5,3,0.75,0.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",F
mm.domus.SE191,464950,mus_page464950_sent00002,ann_ex_00180,online_event,20210304,online events,book tickets events,0.7269,1,1,0.5,0.5,2,0.33333,0.33333,0.5,1,0.5,0.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SW027,126736,mus_page126736_sent00022,ann_ex_00023,closed_cur,20210304,we taken hard decision to remain closed,our local heritage resource centre remains closed public current restrictions,0.758,1,2,0.28571,0.14286,7,0.2,0.1,1,2,0.285714286,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SW200,56247,mus_page56247_sent00007,ann_ex_00237,reopen_intent,20210304,we look forward seeing back museum,we look forward seeing you march pending government guidance,0.877,4,4,0.66667,0.66667,6,0.44444,0.44444,1,4,0.666666667,0.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW160,489160,mus_page489160_sent00003,ann_ex_00264,staff_hiring,20210304,interested volunteering,helicopter museum pleased to announce we plan to re open 19th may subject updated government directives we look forward welcoming our visitors back however visitors experiencing covid19 symptoms should refrain visiting to protect our other visitors volunteers staff covid19 control measures introduced museum to protect our visitors volunteers staff,0.6106,0,1,0.5,0,2,0.02041,0,1,1,0.5,0.02041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0.45, 1.01]",F
mm.domus.SW220,123568,mus_page123568_sent00015,ann_ex_00219,reopen_intent,20210304,open soon possible,england northern ireland our gardens parks countryside remain open local people to exercise,0.678,1,1,0.33333,0.33333,3,0.07692,0.07692,0.5,1,0.333333333,0.07692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW177,676796,mus_page676796_sent00044,ann_ex_00102,funding_fundraise,20210304,to donate online send donation cheque museum address,hill top beatrix potter 17th century farmhouse time capsule her life donate,0.5492,1,1,0.125,0.125,8,0.08333,0.08333,0.5,1,0.125,0.08333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.hha.004,732598,mus_page732598_sent00046,ann_ex_00042,closed_indef,20210304,museum closed further notice,latest government announcement museum closed further notice,0.9037,4,4,1,1,4,0.57143,0.57143,1,4,1,0.57143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SW242,447126,mus_page447126_sent00168,ann_ex_00102,funding_fundraise,20210304,to donate online send donation cheque museum address,services help centre online shop help centre venue hire residential farm lettings information suppliers media,0.6639,1,1,0.125,0.125,8,0.06667,0.06667,0.5,1,0.125,0.06667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE031,856826,mus_page856826_sent00021,ann_ex_00275,staff_working,20210304,please contact museum information,feedback contact canal museum trust green museum other canal museums,0.7348,2,2,0.5,0.5,4,0.2,0.2,1,2,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",F
mm.New.34,118568,mus_page118568_sent00019,ann_ex_00196,open_cur,20210304,pre book tickets visiting,safety our staff volunteers visitors nearby community remains our priority we urge you to book your visits advance stay local,0.6324,1,2,0.5,0.25,4,0.1,0.05,0.5,2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE552,389561,mus_page389561_sent00165,ann_ex_00196,open_cur,20210304,pre book tickets visiting,members can book tickets free,0.8246,2,2,0.5,0.5,4,0.4,0.4,1,2,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.EM040,889512,mus_page889512_sent00031,ann_ex_00267,staff_working,20210304,team continues to work winter months,course we still hard graft getting collection re organised following months disruption building work,0.8366,2,2,0.33333,0.33333,6,0.14286,0.14286,0.5,2,0.333333333,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",T
mm.ace.1222,57009,mus_page57009_sent00055,ann_ex_00115,funding_gov_emer,20210304,we very grateful financial support received main grant funders arts council england,we rely entirely your support,0.7633,2,2,0.16667,0.16667,12,0.4,0.4,0.33333,2,0.166666667,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.280,131402,mus_page131402_sent00297,ann_ex_00189,online_exhib,20210304,online exhibition,https://www.visitnorfolk.co.uk/?dms=3&venue=0510257 389th bomb group memorial exhibition,0.4349,1,1,0.5,0.5,2,0.16667,0.16667,0.5,1,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SC116,184659,mus_page184659_sent00066,ann_ex_00020,closed_cur,20210304,we made decision to remain closed general public,we will making contact those who already purchased tickets read more duchess jean tea room will remain closed further notice,0.8676,3,4,0.5,0.375,8,0.2,0.15,1,4,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.wiki.189,767810,mus_page767810_sent00026,ann_ex_00189,online_exhib,20210304,online exhibition,online readings elizabeth gaskell motherhood online piano recital claire vane,0.5111,1,1,0.5,0.5,2,0.1,0.1,0.5,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.NW114,446973,mus_page446973_sent00028,ann_ex_00035,closed_cur,20210304,line national restrictions museum temporarily closed,just taking break we closed moment we 'll back soon,0.6525,1,1,0.16667,0.16667,6,0.1,0.1,0.33333,1,0.166666667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.hud.014,528537,mus_page528537_sent00075,ann_ex_00245,reopen_intent,20210304,we look forward seeing again reopened,see opening times wednesday,0.7472,0,1,0.16667,0,6,0.25,0,0.5,1,0.166666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SC127,19970,mus_page19970_sent00008,ann_ex_00191,online_exhib,20210304,online gallery,museums explore our museums exhibitions online collections,0.6228,1,1,0.5,0.5,2,0.14286,0.14286,0.5,1,0.5,0.14286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.EM031,259413,mus_page259413_sent00180,ann_ex_00206,open_onlineshop,20210304,visit our online shop,join donate volunteer shop learn school visits,0.7481,1,2,0.5,0.25,4,0.28571,0.14286,0.5,2,0.5,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.074,682545,mus_page682545_sent00091,ann_ex_00183,online_event,20210304,live online,promise donate online,0.7081,1,1,0.5,0.5,2,0.33333,0.33333,0.5,1,0.5,0.33333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.WM037,792242,mus_page792242_sent00003,ann_ex_00228,reopen_intent,20210304,we look forward welcoming,world slowly returns new normal we look forward warwick arts centre once again place where we can meet take artistic journeys find common ground,0.8352,3,3,0.75,0.75,4,0.125,0.125,0.5,3,0.75,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE533,157091,mus_page157091_sent00091,ann_ex_00198,open_cur,20210304,you would like to visit museum please contact make prior arrangements,coronavirus pandemic we n’t currently able to go ahead take bookings school visits,0.8145,1,2,0.18182,0.09091,11,0.15385,0.07692,0.5,2,0.181818182,0.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.EM069,167247,mus_page167247_sent00028,ann_ex_00071,funding_fundraise,20210304,just giving page help secure future,now city traffic passes almost unnoticed just garden walls,0.6987,1,1,0.16667,0.16667,6,0.11111,0.11111,0.5,1,0.166666667,0.11111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.316,62859,mus_page62859_sent00034,ann_ex_00133,lang_difficulty,20210304,difficult time,we working hard scenes hope to re open easter subject government restrictions force time,0.8159,1,1,0.5,0.5,2,0.07143,0.07143,0.5,1,0.5,0.07143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.362,1049995,mus_page1049995_sent00005,ann_ex_00146,lang_difficulty,20210304,difficult times we remain hopeful better news soon,victorian schoolroom trip back time,0.5935,0,1,0.125,0,8,0.2,0,0.5,1,0.125,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.258,199540,mus_page199540_sent00120,ann_ex_00225,reopen_intent,20210304,we hope pray can bring some amazing special events covid,rich vibrant bold warm to bring some joy,0.7868,2,2,0.2,0.2,10,0.25,0.25,0.33333,2,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.mald.038,48547,mus_page48547_sent00200,ann_ex_00275,staff_working,20210304,please contact museum information,station yard corris machynlleth powys sy20 corris museum station,0.3927,1,1,0.25,0.25,4,0.11111,0.11111,0.5,1,0.25,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.wiki.280,131402,mus_page131402_sent00008,ann_ex_00104,funding_fundraise,20210304,your support allows to stay open continue conserve,your stay refine your search type venue group group,0.7888,2,2,0.25,0.25,8,0.22222,0.22222,0.5,2,0.25,0.22222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE598,682991,mus_page682991_sent00059,ann_ex_00253,reopen_intent,20210304,we look forward seeing again soon,hours museums portsmouth see specialty museum hms victory duration hours military museum ww1 remembrance centre duration min history museum boathouse,0.4857,0,1,0.16667,0,6,0.05,0,0.5,1,0.166666667,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.EM086,422076,mus_page422076_sent00094,ann_ex_00277,staff_working,20210304,we continuing to work,close important notice we working hard to reopen many our places where it safe to so however sudbury hall national trust museum childhood closed,0.8779,2,3,0.75,0.5,4,0.125,0.08333,0.5,3,0.75,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",F
mm.domus.WM005,929274,mus_page929274_sent00010,ann_ex_00254,reopen_plan,20210304,we plan to reopen season,we aim to reopen soon we possible can current lockdown period,0.884,3,3,0.6,0.6,5,0.27273,0.27273,1,3,0.6,0.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.45, 1.01]",T
mm.domus.SE234,57275,mus_page57275_sent00087,ann_ex_00246,reopen_intent,20210304,look forward welcoming you again soon,we look forward making new memories you,0.914,3,3,0.5,0.5,6,0.42857,0.42857,0.66667,3,0.5,0.42857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",F
