
"The Young Gallery","SP1 1BL","1913"
"Thinktank, Birmingham Science Museum","B4 7XG","2001"
"Thirlestane Castle","TD2 6RU","1983"
"Thirsk Museum","YO7 1PQ","1975"
"Thomas Carlyles Birthplace","DG11 3DG","1945-1960"
"Thomas Newcomen Engine","TQ6 9YY","1993"
"Thorburn Museum & Gallery","PL14 6HB","1972"
"Thornbury and District Museum","BS35 2BJ","1986"
"Thorney Heritage Museum","PE6 0QE","1987"
"Thorpe Camp Visitor Centre","LN4 4PL","1988"
"Thorpe Prebend Heritage Centre","HG4 1QR","2002-2004"
"Three Rivers Museum","WD3 1RL","1987"
"Threlkeld Quarry And Mining Museum","CA12 4TT","1995"
"Thrumpton Hall","NG11 0AX","1960-2017"
"Thurrock Museum","RM17 5DX","1956"
"Thurso Heritage Museum","KW14 7UG","1960-2005"
"Thwaite Mills Watermill","LS10 1RP","1978"
"Tigh Hughag","KW14 7TH","1966"
"Tigh Iain Dhonnchaidh/cleadale Crofting Museum","PH42 4RL","1945-2012"
"Tilbury Fort","RM18 7NR","1983"
"Time And Tide Museum","NR30 3BX","2004"
"Time Machine Museum Of Science Fiction","HR7 4BP","1960-2017"
"Time Trap Museum","DN31 1HX","1996"
"Timeball Tower","CT14 7BP","1985"
"Timehouse: The Timetravellers Museum & Narnia Totnes Shop","TQ9 5NJ","2015"
"Timespan Heritage Centre","KW8 6JX","1986"
"Timothy Hackworth Victorian Railway Museum","DL4 1PQ","1975"
"Tin Shed Museum","SA33 4QG","1960-2017"
"Tingwall Agricultural Museum","ZE2 9SB","1980-1989"
"Tintinhull","BA22 9PZ","1953"
"Tipton Community Heritage Centre","DY4 8QE","1960-2017"
"Tiptree Jam Museum","CO5 0RF","1960-2017"
"Tissington Hall","DE6 1RA","1960-2017"
"Titanic Belfast","BT3 9EP","2012"
"Titanic Inverness Maritime Museum","IV3 8QH","2012"
"Tithe Barn, St Marys Priory","NP7 5ND","2002"
"Titsey Place","RH8 0SA","1960-2017"
"Tiverton Castle","EX16 6RP","1960-2017"
"Tiverton Museum of Mid-Devon Life","EX16 6PJ","1960"
"Toad Hole Cottage Museum","NR29 5PG","1960-2017"
"Todmorden Toy & Model Museum","OL14 5AA","1998"
"Tolbooth Art Centre","DG6 4JL","1993"
"Tolbooth Museum (Aberdeen)","AB11 5BQ","1995"
"Tolbooth Museum","AB39 2JU","1963"
"Tolgus Tin","TR16 4HN","1980"
"Tolhouse","NR30 2SQ","1880-1890"
"Tollcross Museum","G32 7AX","1905"
"Tollhouse, Conwy Suspension Bridge","LL32 8LD","1995"
"Tolpuddle Martyrs Museum","DT2 7EH","1934"
"Tolsey Museum","OX18 4QU","1960"
"Tolson Memorial Museum","HD5 8DJ","1922"
"Tom Browns School Museum","SN7 7RA","1983"
"Tom Mathias Museum","SA43 2PG","2010"
"Tom Varley Museum Of Steam","BB7 4JJ","1960-1976"
"Tomato Museum","GY5 7LS","1977"
"Tomb Of The Eagles","KW17 2RW","2002"
"Tomintoul And Glenlivet Discovery Centre","AB37 9ET","1976"
"Tonge Moor Textile Machinery Museum","BL2 3BN","1965"
"Toppesfield Museum Of The Working Horse","CO9 4DJ","1987"
"Topsham Museum","EX3 0AX","1967"
"Torbay Aircraft Museum","TQ3 3YQ","1971"
"Torosay Castle","PA64 6AP","1972"
"Torquay Museum","TQ1 1HG","1845"
"Torre Abbey Historic House And Gallery","TQ2 5JE","1930"
"Torrington Museum","EX38 8AA","1976"
"Totnes Elizabethan House Museum","TQ9 5RU","1962"
"Totnes Motor Museum","TQ9 5AL","1970"
"Touchstones Rochdale","OL16 1AQ","1903"
"Tower 73 Invasion And Coastal Defence Museum","BN21 4BY","1970"
"Tower Museum Bassingbourn","SG8 5LX","1974"
"Tower Museum","BT48 6LU","1992"
"Town Hall Civic Plate Collection","OX1 1BX","1897"
"Town Hall Museum","SN4 7AU","1971"
"Town House Museum Of Lynn Life","PE30 5DQ","1992"
"Towneley Hall Art Gallery And Museum","BB11 3RQ","1903"
"Townend","LA23 1LB","1948"
"Towner","BN21 4JJ","1923"
"Traditional Heritage Museum, University Of Sheffield","S11 8PT","1985"
"Transperience","BD12 7BD","1995"
"Traquair House","EH44 6PW","1945-1960"
"Treadgold Industrial Heritage Museum","PO1 3DA","1995"
"Treasurers House","YO1 7JL","1930"
"Treasures Of The Earth","PH33 7JL","1991"
"Tredegar House And Park","NP10 8YW","1974"
"Tredegar and District Museum","NP22 3PS","1972"
"Tregaron Kite Centre & Museum","SY25 6JW","1960-2017"
"Trenance Cottages","TR7 2HW","1960-1984"
"Trenchard Museum","HP22 5PG","1999"
"Trencherfield Mill Engine","WN3 4EF","1983"
"Treowen","NP25 4DL","1945-2017"
"Trerice","TR8 4PG","1954"
"Trewithen","TR2 4DD","1945-1960"
"Trimontium Museum","TD6 9PN","1991"
"Tring Local History Museum","HP23 4DF","2010"
"Trinity House National Lighthouse Centre","TR18 4BN","1989"
"Trinity St. David Museum","SA48 7ED","2014"
"Trowbridge Museum","BA14 8AT","1976"
"Trues Yard Fisherfolk Museum","PE30 1QW","1989"
"Tubwell Row Museum","DL1 1PD","1921"
"Tudor House Museum (Braintree)","CM7 9AU","1974"
"Tudor House Museum And Garden","SO14 2AD","1912"
"Tudor House Museum","WR1 2NA","2004"
"Tudor House","CT9 1QE","1951"
"Tudor Merchant's House (NT)","SA70 7BX","1960-2017"
"Tudors World","CV37 6EE","1998"
"Tugnet Ice House","IV32 7DU","1981"
"Tullibody Heritage Museum","FK10 2RS","2003"
"Tullie House Museum And Art Gallery","CA3 8TP","1893"
"Tunbridge Wells Museum And Art Gallery","TN1 1JN","1885"
"Turner House","CF64 3DH","1887"
"Turner Museum Of Glass, University Of Sheffield","S1 3JD","1943"
"Turners House","TW1 2NQ","2017"
"Turnpike Gallery","WN7 1EB","1971"
"Turton Tower","BL7 0HG","1952"
"Turvey House","MK43 8EL","1960-2017"
"Tutbury Museum","DE13 9NE","1945-2017"
"Tweeddale Museum","EH45 8AJ","1859"
"Twinings Museum","WC2R 1AP","1978"
"Twyford Waterworks Trust","SO21 2BY","1960-2017"
"Ty Ebbw Fach Heritage Centre","NP13 2ND","2011"
"Ty Gwyn Museum","LL42 1ET","1999"
"Ty Mawr Wybrnant","LL25 0HJ","1988"
"Ty Pawb","LL13 8BY","2018"
"Ty Twt Dolls House And Toy Museum","SA42 0PH","2010"
"Tymperleys Clock Museum","CO1 1JN","1987"
"Tyn Y Coed Uchaf","LL24 0PS","1988"
"Tynemouth Toy Museum","NE30 4JH","1985"
"Tynemouth Volunteer Life Brigade Watch House Museum","NE30 4DD","1887"
"Type Museum","SW9 0QU","1992"
"Tyrwhitt Drake Museum Of Carriages","ME14 1LH","1946"
"Tyseley Locomotive Works","B11 2HL","1981"
"U-boat Story","CH41 6DU","2008"
"UCL Art Museum","WC1E 6BT","1847"
"UCL Geology Collections","WC1E 6BT","1855"
"Ugbrooke Park","TQ13 0AD","1960-2017"
"Uig Heritage Centre","HS2 9JE","1985"
"Ulita: An Archive Of International Textiles","LS2 9JT","2003"
"Ullapool Museum And Visitor Centre","IV26 2TY","1995"
"Ulster American Folk Park","BT78 5QU","1976"
"Ulster Aviation Society","BT27 5RF","1968"
"Ulster Folk And Transport Museum","BT18 0EU","1958"
"Ulster Museum","BT9 5AB","1929"
"Ulster Rugby Museum","BT6 0FT","2015"
"Under Fire Museum","MK41 6AB","1997"
"Underfall Boat Yard","BS1 6XG","2016"
"University Museum Of Zoology, Cambridge","CB2 3EJ","1815"
"University Of Aberdeen, Kings Museum","AB24 3EE","2011"
"University Of Aberdeen, Natural Philosophy Collection","AB24 3FX","1973"
"University Of Aberdeen, Zoology Department Museum","AB9 2TN","1845"
"University Of Dundee, Fine Art Collection","DD1 4HN","1967"
"University Of Dundee, Zoology Museum","DD1 4HN","1960-2017"
"University Of Essex Collection Of Latin American Art","CO4 3SQ","1993"
"University Of Hull, Art Collection","HU6 7RX","1963"
"University Of Newcastle, Hatton Gallery","NE1 7RU","1926"
"University Of Nottingham Museum","NG7 2RD","1979"
"University Of Oxford - Bate Collection Of Musical Instruments","OX1 1DB","1969"
"University Of Salford Art Collection","M5 4WT","2016"
"University Of South Wales Museum","CF37 1DL","1983"
"University Of St Andrews, Bell Pettigrew Museum","KY16 9TS","1838"
"University Of St Andrews, Gateway Galleries","KY16 9SS","2005"
"University Of Stirling, Art Collection","FK9 4LA","1967"
"University Of Warwick, Art Collection","CV4 7AL","1960-2017"
"University Of Warwick, Mead Gallery","CV4 7AL","1964"
"University of Dundee Museum Collections","DD1 4HN","1945-2003"
"University of the Arts, London Galleries","SE1 6SB","1960-2017"
"Unst Boat Haven","ZE2 9ED","1996"
"Unst Heritage Centre","ZE2 9ED","1997"
"Upminster Tithe Barn Museum Of Nostalgia","RM14 1AU","1976"
"Uppark","GU31 5QR","1954"
"Upperlands Heritage Museum","BT46 5RZ","1945-1998"
"Upton House And Gardens","OX15 6HT","1948"
"Urbis","M4 3BG","2002"
"Ure Museum Of Greek Archaeology","RG6 6AA","1922"
"Urquhart Castle Visitor Centre","IV63 6XJ","2001"
"Urras Eachdraidh Sgire Bhearnaraidh","HS2 9LT","1991"
"Us Grant Ancestral Homeland","BT70 1TW","1960-2017"
"Usher Gallery","LN2 1NN","1927"
"Usk Rural Life Museum","NP15 1AU","1966"
"Uwchgwyrfai Heritage Centre","LL54 5BT","2006"
"V&A Dundee","DD1 4EZ","2018"
"V&a Museum Of Childhood","E2 9PA","1872"
"Vagina Museum","NW1 8AH","2019"
"Vale And Downland Museum","OX12 8BL","1983"
"Vale Of Glamorgan Railway","CF62 5TH","1996"
"Valence House Museum","RM8 3HT","1938"
"Valentines Mansion & Gardens","IG1 4XA","1945-2017"
"Valhalla Museum","TR24 0QQ","1945-1960"
"Valiant Soldier","TQ11 0BS","1998-1999"
"Ventnor Heritage Museum","PO38 1PE","1987"
"Verulamium Museum","AL3 4SW","1939"
"Vestry House Museum","E17 9NH","1931"
"Victoria & Albert Museum","SW7 2RL","1852"
"Victoria Art Gallery","BA2 4AT","1900"
"Victoria Street Gallery","NG1 2EX","1958"
"Victoria Tower","HD4 6TB","2005"
"Victorian Pharmacy Museum","EH1 3HU","1945-2017"
"Viktor Wynd Museum Of Curiosities, Fine Art & Natural History","E8 4RP","2014"
"Vinas Dolls Gallery","NG23 6JE","1984"
"Vindolanda","NE47 7JN","1975"
"Vintage Vehicles Shildon","DL4 2RE","2005"
"Violette Szabo Gc Museum","HR2 8HN","2000"
"Visit the Bunker - RAF Holmpton","HU19 2RG","2014"
"W.O. Bentley Memorial Museum","OX15 6ED","2006"
"Waddesdon Manor","HP18 0JH","1959"
"Wakefield Museum And Art Gallery","WF1 3QW","1934"
"Wakefield Museum","WF1 2EB","1919"
"Wakeman's House Museum","HG4 1BZ","1960-1975"
"Walker Art Gallery","L3 8EL","1873"
"Wallingford Museum","OX10 0DB","1981"
"Wallington","NE61 4AR","1941"
"Wallsend Heritage Centre","NE28 6EH","1985"
"Walmer Castle","CT14 7LJ","1904"
"Walsall Leather Museum","WS2 8EQ","1988"
"Walsall Museum","WS1 1TR","1895"
"Walthamstow Pumphouse Museum","E17 8AX","1970-1979"
"Walton (-on-the-Naze) Maritime Museum","CO14 8PY","1984"
"Walton Hall Museum","SS17 0RH","1992"
"Wanborough Great Barn","GU3 2JR","1960-2017"
"Wandle Industrial Museum","CR4 3UD","1983"
"Wandsworth Museum","SW18 4AQ","1986"
"War Horse Valley Country Farm Park","EX19 8SN","2014"
"Wardown Park Museum","LU2 7HA","1931"
"Ware Museum","SG12 9AL","1985"
"Wareham Town Museum","BH20 4NN","1974"
"Warley Museum","HX2 7RZ","2016"
"Warminster Museum","BA12 9BT","1972"
"Warner Textile Archive","CM7 3GB","1993"
"Warnham War Museum","RH12 3RZ","1976"
"Warrington Museum And Art Gallery","WA1 1JB","1848"
"Warrington Museum Of Freemasonry","WA1 1NB","2015"
"Warsetter Farm Museum","KW17 2BL","1945-2017"
"Warship Preservation Trust","CH41 1DP","1989"
"Warwick Doll Museum","CV34 4BP","1953"
"Warwickshire County Cricket Club Museum","B5 7QU","2012"
"Warwickshire Museum - Market Hall Museum","CV34 4SA","1836"
"Warwickshire Museum Of Rural Life","CV35 9BL","1984"
"Warwickshire Yeomanry Museum","CV34 4EW","1979"
"Washington F Pit Museum","NE37 1BJ","1976"
"Washington Old Hall","NE38 7LE","1957"
"Watchet Boat Museum","TA23 0AA","2001"
"Watchet Market House Museum","TA23 0AN","1979"
"Waterbeach Military Heritage Museum","CB25 9PA","1984"
"Waterlines","KW3 6AH","2001"
"Waterperry Gardens Rural Museum","OX33 1JZ","1960-2017"
"Waterworks Museum - Hereford","HR4 0LQ","1974"
"Watford Museum","WD17 2DT","1981"
"Watts Gallery","GU3 1DQ","1904"
"Wayside Folk Museum","TR26 3DA","1937"
"We'll Meet Again Homefront Museum","PE22 0LY","2017"
"Weald & Downland Living Museum","PO18 0EU","1967"
"Weardale Museum And High House Chapel","DL13 1HD","1985"
"Weaver Hall Museum And Workhouse","CW9 8AB","1887"
"Weaver's Cottage (Kilbarchan)","PA10 2JG","1955"
"Weavers Cottage Museum","ML6 0BN","1989"
"Weavers Triangle Visitor Centre","BB11 1JZ","1980"
"Weavers' Cottage (Rossendale)","BB4 7NW","1980"
"Webb Ellis Rugby Football Museum","CV21 3BY","1980"
"Wedgwood Museum","ST12 9ER","1906"
"Wednesbury Museum And Art Gallery","WS10 7DF","1891-1972"
"Welch Regiment Museum (41st/69th Foot) of the Royal Regiment of Wales","CF1 2RB","1927"
"Well Hall Art Gallery","SE9 6SZ","1936"
"Wellcome Collection","NW1 2BE","2007"
"Wellesbourne Wartime Museum","CV35 9EU","1985-1989"
"Wellingborough Museum","NN8 1AH","1987"
"Wellington Aviation Museum","GL56 0BG","1990"
"Wellington Museum","TA21 8AQ","1983"
"Wells & Mendip Museum","BA5 2UE","1893"
"Wellwood Burns Centre And Museum","KA12 8AS","1962"
"Welsh Brigade Museum","NP8 1EA","1963"
"Welsh Guards Museum","SY11 4AS","1995"
"Welsh Industrial & Maritime Museum","CF10 5BZ","1977"
"Welsh Museum Of Fire","SA10 6RP","1960-1994"
"Welsh Quilt Centre","SA48 7BB","2009"
"Welsh Spitfire Museum","SA61 2AD","2013"
"Welsh Transport Heritage Centre","SA4 4NY","2011"
"Welshpool And Llanfair Light Railway","SY21 0SF","1960-2017"
"Welwyn Roman Baths","AL6 9HT","1975"
"Wemyss Environmental Educational Service","KY1 4RN","1986"
"Weobley Museum","HR4 8SG","1980"
"Weoley Castle","B29 5RX","1932"
"Werneth Park Museum","OL8 4AG","1938"
"Wessex Water Museum","DT3 6LT","1989"
"West Berkshire Museum","RG14 5AS","1904"
"West Blatchington Windmill","BN3 7LE","1960-2017"
"West Cornwall Musical Museum","TR20 9JP","1972"
"West Gate Museum, Canterbury","CT1 2BQ","1906"
"West Green House Agricultural Museum","RG27 8JB","1960-1982"
"West Ham United Football Club Museum","E13 9AZ","2002"
"West Highland Museum","PH33 6AJ","1922"
"West Kilbride Museum","KA23 9EN","1987"
"West Kirby Museum","CH48 3JT","2013"
"West Midlands Police Museum","B11 4EA","1991"
"West Park Museum And Art Gallery","SK10 3BJ","1898"
"West Somerset Railway","TA24 5BG","1976"
"West Somerset Rural Life Museum","TA24 8HN","1984"
"West Stow Anglo-Saxon Museum","IP28 6HG","1980"
"West Wales Museum Of Childhood","SA44 5EY","2005"
"West Wycombe Park","HP14 3AU","1950-1959"
"Westbury Manor Museum","PO16 0JJ","1990"
"Western Approaches - Liverpool War Museum","L2 8SZ","1993"
"Westgate Museum","SO23 9AP","1898"
"Westminster Abbey Museum","SW1P 3PA","1908"
"Westminster Synagogue Czech Memorial Scrolls Museum","SW7 1BX","1988"
"Weston Museum","BS23 1PR","1901"
"Weston Park Museum","S10 2TP","1875"
"Weston Park","TF11 8LE","1986"
"Westonbirt House & Gardens","GL8 8QS","1960-2017"
"Westonzoyland Pumping Station Museum","TA7 0LS","1977"
"Westray Heritage Centre","KW17 2BZ","1996"
"Westside Croft","KW14 8YD","1993"
"Westwood Manor","BA15 2AF","1960"
"Wetheriggs Pottery & Museum","CA10 2DG","1995"
"Weymouth Museum","DT4 8TR","1974"
"Weymouth Timewalk Museum","DT4 9TR","1990"
"Weymouths Tudor House","DT4 8TW","1961"
"Wh Smith Museum","SY16 2NP","1978"
"Whaley Thorns Heritage Centre","NG20 9DA","1998"
"Wheal Martyn Museum","PL26 8XG","1975"
"Whipple Museum of the History of Science, University of Cambridge","CB2 3RH","1944"
"Whitburn Community Museum","EH47 7HZ","1994"
"Whitby Abbey","YO22 4JT","1998"
"Whitby Jet Heritage Centre","YO22 4DE","2005"
"Whitby Lifeboat Museum","YO21 3PU","1958"
"Whitby Museum","YO21 1RE","1931"
"Whitchurch Heritage Centre","SY13 1QY","1998"
"Whitchurch Silk Mill","RG28 7AL","1990"
"White House Museum Of Buildings And Country Life","SY7 9ER","1965"
"White Lodge Museum","TW10 5HR","2009"
"White Mill Rural Heritage Centre","CT13 9JB","1981"
"Whitehall Historic House","SM3 8QD","1978"
"Whitehead Railway Museum","BT38 9NA","1964"
"Whitewebbs Museum Of Transport","EN2 9HW","1986-1994"
"Whithorn - Cradle Of Christianity","DG8 8NS","1986"
"Whithorn Priory And Museum","DG8 8PY","1994"
"Whitmore Hall","ST5 5HW","1960-2017"
"Whitrope Heritage Centre","TD9 9TY","1960-2017"
"Whitstable Museum And Gallery","CT5 1DB","1985"
"Whittington Court","GL54 4HF","1960-2017"
"Whittlesey Museum","PE7 1BD","1976"
"Whitworth Art Gallery, University Of Manchester","M15 6ER","1889"
"Whitworth Heritage Museum","OL12 8RE","1981"
"Wick Heritage Museum","KW1 5EY","1981"
"Widnes Rugby League Museum","WA8 9FW","2007"
"Wightwick Manor And Gardens","WV6 8EE","1946"
"Wigston Folk Museum","LE18 3PS","1981"
"Wigston Framework Knitters Museum","LE18 2BA","1989"
"Wilberforce House","HU1 1NQ","1906"
"Wild Life Museum","PA38 4DF","1972"
"Wilderspin National School","DN18 5QP","2009"
"Willenhall Museum","WV13 2EX","1988"
"William Booth Birthplace Museum","NG2 4QG","1971"
"William Carey Museum","LE1 1LA","1950-1959"
"William Clowes Printing Museum","NR34 9QE","1984"
"William Lamb Sculpture Studio","DD10 8NB","1955"
"William Morris Gallery","E17 4PP","1950"
"Williams F1 Grand Prix Collection","OX12 0DQ","2014"
"Williamson Art Gallery And Museum","CH43 4UE","1928"
"Williamson Tunnels Heritage Centre","L7 3EE","2002"
"Willis Museum","RG21 7QD","1931"
"Wilson Ancestral Home","BT82 8NB","1960-2017"
"Wilton House","SP2 0BJ","1951"
"Wilton Royal Carpet Factory Museum","SP2 0AY","1983"
"Wiltshire College Museum Of Agriculture & Rural Life","SN15 2NY","1946"
"Wiltshire Fire Defence And Brigades Museum","SN10 5PP","1978"
"Wiltshire Museum","SN10 1NS","1853"
"Wimbledon Society Museum Of Local History","SW19 4QN","1915"
"Wimbledon Windmill Museum","SW19 5NR","1976"
"Wimpole Hall","SG8 0BW","1976"
"Wincanton Museum","BA9 9JS","1960-2017"
"Winchcombe Folk & Police Museum","GL54 5LJ","1928"
"Winchcombe Railway Museum","GL54 5LX","1968"
"Winchelsea Court Hall Museum","TN36 4EA","1950"
"Winchester Cathedral Triforium Gallery","SO23 9LS","1960-2017"
"Winchester City Museum","SO23 9ES","1847"
"Winchester College Treasury","SO23 9NA","2016"
"Wind Energy Museum","NR29 5JU","2014"
"Windermere Jetty Museum","LA23 1BN","2019"
"Windermere Steamboat Museum","LA23 1BN","1977"
"Winding House","NP24 6EG","2008"
"Windsor And Royal Borough Museum","SL6 1QU","1951"
"Windsor Castle","SL4 1NJ","1750-1759"
"Wings Museum","RH17 6JT","2007"
"Winkies Castle Folk Museum","TS11 6NB","2005"
"Winterbourne House And Garden","B15 2RT","2010"
"Wirksworth Heritage Centre","DE4 4ET","1986"
"Wirral Museum","CH41 5FN","2001"
"Wirral Transport Museum And Birkenhead Tramway","CH41 1BG","1995"
"Wisbech & Fenland Museum","PE13 1ES","1835"
"Wish Tower Puppet Museum","BN21 4BY","1995"
"Withernsea Lighthouse Museum","HU19 2DY","1990"
"Woburn Abbey","MK17 9WA","1955"
"Woburn Heritage Centre","MK17 9QL","1984"
"Wolferton Station Museum","PE31 6HA","1970"
"Wolfeton House","DT10 2BG","1960-2017"
"Wollaston Museum","NN29 7BJ","1979"
"Wollaton Hall","NG8 2AE","1967"
"Wollaton Village Dovecote Museum","NG8 2NB","1987"
"Wolterton Hall","NR11 7BB","1945-1949"
"Wolverhampton Art Gallery","WV1 1DU","1884"
"Wolves Museum","WV1 4QR","2012"
"Woodbridge Museum","IP12 4LP","1982"
"Woodchester Mansion","GL10 3TS","1960-2017"
"Woodchurch Village Life Museum","TN26 3RE","2001"
"Woodend Colliery Mining Museum","BB12 9DR","2010"
"Woodend Museum Of Natural History","YO11 2PW","1952"
"Woodhall Spa Cottage Museum","LN10 6TF","1987"
"Woodhorn Church Museum","NE63 9YA","1974"
"Woodhorn Museum","NE63 9YF","1988"
"Woodlands Art Gallery","SE3 7SE","1972"
"Woolpit & District Museum","IP30 9RF","1983"
"Woolstaplers Hall Museum","GL55 6HB","1970"
"Woolsthorpe Manor","NG33 5NR","1943"
"Worcester City Museum And Art Gallery","WR1 1DT","1833"
"Worcestershire County Museum","DY11 7XZ","1966"
"Worcestershire Museum Of Freemasonry","WR3 8LX","1960-2017"
"Worcestershire Yeomanry Cavalry Museum","WR1 1DT","1973"
"Wordsworth House And Garden","CA13 9RX","1938"
"Workington Transport Heritage Trust","CA14 1DF","1997"
"Worksop Central Library And Museum","S80 2BP","1938"
"World Museum Liverpool","L3 8EN","1860"
"World Of Country Life","EX8 5BU","1979"
"World Of Glass","WA10 1BX","2000"
"World Of James Herriot","YO7 1PL","1999"
"World Rugby Museum","TW2 7BA","1996"
"World War I Remembrance Centre","PO3 5PJ","2013"
"World of Sooty","BD18 1BP","1990-1995"
"Wormhill Farm Museum","HR2 9QF","1960"
"Worsbrough Mill Museum","S70 5JL","1976"
"Wortham Manor","PL16 0ED","1945-1960"
"Worthing Museum & Art Gallery","BN11 1HP","1908"
"Wortley Top Forge","S35 7DN","1960-2017"
"Wotton Under Edge Heritage Centre","GL12 7AD","1937"
"Wrest Park","MK45 4HR","2011"
"Wrexham County Borough Museum","LL11 1RB","1996"
"Wrexham Doll And Toy Museum","LL13 7PL","1977"
"Wroxeter Roman Site And Museum","SY5 6PH","1947"
"Wycombe Museum","HP13 6PX","1932"
"Wygstons House Museum Of Costume","LE1 5LD","1974"
"Wylam Railway Museum","NE41 8EE","1981"
"Wymondham Abbey","NR18 0PH","2015"
